N_unmapped	18509203	18509203	18509203
N_multimapping	0	0	0
N_noFeature	1186442	1231712	2411932
N_ambiguous	30264	16213	161
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	11	11	0
FAM87B	0	0	0
LINC00115	2	2	0
LINC01128	10	9	1
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	1	0	2
NOC2L	355	356	0
KLHL17	4	4	0
PLEKHN1	3	3	0
PERM1	0	0	0
HES4	0	0	0
ISG15	46	46	0
AGRN	155	154	1
RNF223	0	0	0
C1orf159	19	19	0
LINC01342	28	0	28
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	0	0	0
TNFRSF18	1	1	0
TNFRSF4	2	2	0
SDF4	192	192	0
B3GALT6	37	37	0
FAM132A	0	0	0
UBE2J2	146	146	0
SCNN1D	0	0	0
ACAP3	38	38	0
MIR6726	0	0	0
PUSL1	42	42	0
CPSF3L	185	183	2
MIR6727	1	0	1
CPTP	22	22	0
TAS1R3	0	0	0
DVL1	16	15	1
MIR6808	0	0	0
MXRA8	0	0	0
AURKAIP1	349	349	0
CCNL2	61	61	0
LOC148413	21	21	1
MRPL20	372	371	2
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	1	1	0
ATAD3C	0	0	0
ATAD3B	55	55	0
ATAD3A	150	150	0
TMEM240	0	0	0
SSU72	275	275	0
C1orf233	3	2	1
MIB2	17	15	2
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	33	32	1
SLC35E2B	10	10	0
CDK11A	12	12	0
SLC35E2	1	1	0
NADK	138	138	0
GNB1	403	403	0
CALML6	0	0	0
TMEM52	0	0	0
CFAP74	0	0	0
GABRD	0	0	0
PRKCZ	1	1	0
FAAP20	58	58	0
SKI	49	46	3
MORN1	18	18	0
LOC100129534	0	0	0
RER1	188	188	0
PEX10	24	24	0
PLCH2	1	0	1
PANK4	62	62	0
HES5	5	5	0
LOC115110	4	3	15
TNFRSF14	5	17	2
LOC100996583	0	0	0
FAM213B	111	111	0
MMEL1	0	0	0
TTC34	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
ARHGEF16	1	0	1
MEGF6	1	0	1
MIR551A	0	0	0
TPRG1L	52	52	0
WRAP73	59	58	1
TP73	1	0	1
TP73-AS1	17	17	0
CCDC27	1	0	1
SMIM1	142	141	1
LRRC47	168	168	0
CEP104	24	24	0
DFFB	26	26	0
C1orf174	93	93	0
LINC01134	0	0	0
LINC01346	0	0	0
LOC284661	0	0	0
AJAP1	7	7	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	23	26	0
KCNAB2	75	75	3
CHD5	2	2	0
RPL22	155	155	0
LOC102724450	0	0	0
RNF207	1	0	1
ICMT	92	92	0
LINC00337	0	0	0
HES3	0	0	0
GPR153	3	3	0
ACOT7	278	168	110
HES2	0	0	0
ESPN	40	38	2
MIR4252	0	0	0
TNFRSF25	2	2	0
PLEKHG5	0	0	0
NOL9	83	83	0
TAS1R1	0	0	0
ZBTB48	30	30	0
KLHL21	52	52	0
PHF13	27	25	2
THAP3	30	30	1
DNAJC11	136	137	0
LOC100505887	0	0	0
CAMTA1	14	14	0
VAMP3	24	24	0
PER3	9	9	0
UTS2	0	0	0
TNFRSF9	0	0	0
PARK7	466	466	0
ERRFI1	2	2	0
LOC102724539	1	1	0
SLC45A1	0	0	0
RERE	48	48	0
LOC102724552	0	0	0
ENO1	2116	2116	0
MIR6728	0	0	0
ENO1-AS1	0	0	0
CA6	0	0	0
SLC2A7	0	0	0
SLC2A5	3	3	0
GPR157	2	2	0
MIR34A	1	1	0
H6PD	42	42	0
SPSB1	1	1	0
LOC100506022	0	0	0
SLC25A33	16	16	0
TMEM201	82	82	0
PIK3CD	19	19	0
PIK3CD-AS1	0	0	0
PIK3CD-AS2	2	2	0
CLSTN1	54	54	0
CTNNBIP1	17	17	0
LZIC	20	20	0
NMNAT1	20	19	1
MIR5697	0	0	0
RBP7	1	0	1
UBE4B	113	113	0
KIF1B	23	23	0
MIR1273D	0	0	0
RNU6-1	0	0	0
RNU6-2	0	0	0
RNU6-7	0	0	0
RNU6-9	0	0	0
RNU6-8	0	0	0
PGD	491	491	0
APITD1-CORT	0	0	0
APITD1	0	0	0
CORT	0	0	0
DFFA	155	155	0
PEX14	44	44	0
CASZ1	1	0	1
C1orf127	0	0	0
TARDBP	134	134	0
MASP2	1	1	0
SRM	241	241	0
EXOSC10	126	126	0
MTOR	133	133	0
MTOR-AS1	0	0	0
ANGPTL7	0	0	0
UBIAD1	48	48	0
PTCHD2	1	0	1
LOC101929181	0	0	0
FBXO2	0	0	0
FBXO44	3	3	0
FBXO6	32	32	0
MAD2L2	74	74	0
DRAXIN	0	0	0
AGTRAP	85	85	0
C1orf167	0	0	4
LOC102724659	3	0	3
MTHFR	105	108	2
CLCN6	19	19	0
NPPA-AS1	1	1	0
NPPA	0	0	0
NPPB	0	0	0
RNU5E-1	8502	8503	0
KIAA2013	52	52	0
PLOD1	131	131	0
MFN2	227	226	1
MIIP	49	47	2
MIR6729	0	0	0
TNFRSF8	2	2	0
MIR7846	0	0	0
TNFRSF1B	30	30	0
MIR4632	0	0	0
VPS13D	64	64	0
SNORA59A	0	0	0
SNORA59B	0	0	0
DHRS3	21	21	0
MIR6730	0	0	0
AADACL4	0	0	0
AADACL3	0	0	0
C1orf158	0	0	0
PRAMEF12	1	1	0
PRAMEF1	0	0	0
PRAMEF11	0	0	0
HNRNPCL1	0	0	0
PRAMEF2	0	0	0
PRAMEF4	0	0	0
PRAMEF10	0	0	0
PRAMEF7	0	0	0
PRAMEF6	0	0	0
LOC101929983	0	0	0
HNRNPCL3	0	0	0
HNRNPCL4	0	0	0
PRAMEF25	0	0	0
PRAMEF26	0	0	0
LOC649324	0	0	0
LOC645354	0	0	0
