N_unmapped	18296648	18296648	18296648
N_multimapping	0	0	0
N_noFeature	1267007	1293401	2003106
N_ambiguous	16762	8643	93
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	6	6	0
FAM87B	2	0	2
LINC00115	0	0	0
LINC01128	3	2	1
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	0	0	0
NOC2L	163	163	0
KLHL17	1	1	0
PLEKHN1	2	2	0
PERM1	0	0	0
HES4	0	0	0
ISG15	12	12	0
AGRN	110	110	0
RNF223	0	0	0
C1orf159	13	13	0
LINC01342	21	0	21
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	1	1	0
TNFRSF18	0	0	0
TNFRSF4	0	0	0
SDF4	108	108	0
B3GALT6	23	23	0
FAM132A	0	0	0
UBE2J2	74	74	0
SCNN1D	0	0	0
ACAP3	32	32	0
MIR6726	0	0	0
PUSL1	21	21	0
CPSF3L	86	86	0
MIR6727	0	0	0
CPTP	17	17	0
TAS1R3	0	0	0
DVL1	14	14	0
MIR6808	0	0	0
MXRA8	1	1	0
AURKAIP1	171	171	0
CCNL2	22	22	0
LOC148413	14	14	0
MRPL20	143	143	0
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	1	1	0
VWA1	2	1	1
ATAD3C	2	2	0
ATAD3B	27	27	0
ATAD3A	73	73	0
TMEM240	0	0	0
SSU72	106	106	0
C1orf233	5	3	2
MIB2	25	17	8
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	16	16	0
SLC35E2B	7	7	0
CDK11A	11	11	0
SLC35E2	4	2	2
NADK	57	57	0
GNB1	177	177	0
CALML6	0	0	0
TMEM52	0	0	0
CFAP74	0	0	0
GABRD	0	0	0
PRKCZ	1	1	0
FAAP20	26	25	1
SKI	36	35	1
MORN1	17	17	0
LOC100129534	0	0	0
RER1	88	88	0
PEX10	12	12	0
PLCH2	0	0	0
PANK4	30	30	0
HES5	8	8	0
LOC115110	7	1	14
TNFRSF14	8	16	0
LOC100996583	0	0	0
FAM213B	86	86	0
MMEL1	1	0	1
TTC34	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
ARHGEF16	0	0	0
MEGF6	1	1	0
MIR551A	0	0	0
TPRG1L	42	42	0
WRAP73	41	41	0
TP73	1	1	0
TP73-AS1	6	6	0
CCDC27	0	0	0
SMIM1	144	144	0
LRRC47	91	91	0
CEP104	21	21	0
DFFB	16	16	0
C1orf174	59	59	0
LINC01134	0	0	0
LINC01346	0	0	0
LOC284661	0	0	0
AJAP1	0	0	0
