N_unmapped	15916063	15916063	15916063
N_multimapping	0	0	0
N_noFeature	1057744	1091252	1839994
N_ambiguous	17652	9435	85
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	7	7	0
FAM87B	0	0	0
LINC00115	0	0	0
LINC01128	5	5	0
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	0	0	1
NOC2L	165	166	0
KLHL17	1	1	0
PLEKHN1	0	0	0
PERM1	1	1	0
HES4	0	0	0
ISG15	25	25	0
AGRN	81	81	0
RNF223	0	0	0
C1orf159	10	10	0
LINC01342	11	0	11
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	1	1	0
SDF4	117	117	0
B3GALT6	12	12	0
FAM132A	0	0	0
UBE2J2	110	110	0
SCNN1D	1	1	0
ACAP3	20	20	0
MIR6726	0	0	0
PUSL1	19	19	0
CPSF3L	95	95	0
MIR6727	0	0	0
CPTP	21	21	0
TAS1R3	0	0	0
DVL1	13	13	0
MIR6808	0	0	0
MXRA8	1	0	1
AURKAIP1	196	196	0
CCNL2	19	19	0
LOC148413	9	9	0
MRPL20	172	172	0
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	1	0	1
ATAD3C	3	3	0
ATAD3B	22	22	0
ATAD3A	77	77	0
TMEM240	0	0	0
SSU72	130	130	0
C1orf233	3	2	1
MIB2	16	15	1
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	11	11	0
SLC35E2B	7	7	0
CDK11A	9	9	0
SLC35E2	1	0	1
NADK	47	47	0
GNB1	198	198	0
CALML6	0	0	0
TMEM52	0	0	0
CFAP74	0	0	0
GABRD	0	0	0
PRKCZ	2	2	0
FAAP20	28	28	0
SKI	30	29	1
MORN1	14	14	0
LOC100129534	0	0	0
RER1	92	92	0
PEX10	17	17	0
PLCH2	0	0	0
PANK4	26	26	0
HES5	11	11	0
LOC115110	1	0	10
TNFRSF14	6	15	0
LOC100996583	0	0	0
FAM213B	79	79	0
MMEL1	0	0	0
TTC34	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
ARHGEF16	0	0	0
MEGF6	0	0	0
MIR551A	0	0	0
TPRG1L	57	57	0
WRAP73	30	30	0
TP73	0	0	0
TP73-AS1	16	16	0
CCDC27	0	0	0
SMIM1	133	133	0
LRRC47	94	94	0
CEP104	17	17	0
DFFB	20	19	1
C1orf174	60	60	0
LINC01134	1	1	0
LINC01346	0	0	0
LOC284661	0	0	0
AJAP1	0	0	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	7	11	0
KCNAB2	42	42	4
CHD5	3	3	0
RPL22	101	101	0
LOC102724450	0	0	0
RNF207	0	0	0
ICMT	46	46	0
