N_unmapped	18250995	18250995	18250995
N_multimapping	0	0	0
N_noFeature	1216110	1240695	1937452
N_ambiguous	16389	8483	92
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	7	7	0
FAM87B	0	0	0
LINC00115	0	0	0
LINC01128	2	2	0
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	0	0	0
NOC2L	151	151	0
KLHL17	0	0	0
PLEKHN1	2	2	0
PERM1	0	0	0
HES4	0	0	0
ISG15	30	30	0
AGRN	104	104	0
RNF223	0	0	0
C1orf159	15	15	0
LINC01342	25	0	25
MIR200B	0	0	0
MIR200A	1	1	0
MIR429	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	0	0	0
SDF4	122	121	1
B3GALT6	27	27	0
FAM132A	1	1	0
UBE2J2	69	69	0
SCNN1D	0	0	0
ACAP3	27	27	0
MIR6726	1	1	0
PUSL1	20	20	0
CPSF3L	83	83	0
MIR6727	0	0	0
CPTP	23	23	0
TAS1R3	0	0	0
DVL1	5	5	0
MIR6808	0	0	0
MXRA8	0	0	0
AURKAIP1	190	190	0
CCNL2	32	32	0
LOC148413	12	12	0
MRPL20	154	153	1
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	0	0	0
ATAD3C	1	1	0
ATAD3B	29	29	0
ATAD3A	92	92	0
TMEM240	0	0	0
SSU72	106	106	0
C1orf233	6	5	1
MIB2	18	14	4
