N_unmapped	17423888	17423888	17423888
N_multimapping	0	0	0
N_noFeature	1102604	1133788	2176765
N_ambiguous	25732	13583	136
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	6	6	0
FAM87B	0	0	0
LINC00115	0	0	0
LINC01128	7	7	0
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	0	0	2
NOC2L	296	298	0
KLHL17	2	2	0
PLEKHN1	2	2	0
PERM1	0	0	0
HES4	2	2	0
ISG15	32	32	0
AGRN	109	109	0
RNF223	0	0	0
C1orf159	24	24	0
LINC01342	24	0	24
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	2	2	0
TNFRSF18	0	0	0
TNFRSF4	0	0	0
SDF4	184	183	1
B3GALT6	35	35	0
FAM132A	0	0	0
UBE2J2	111	111	0
SCNN1D	0	0	0
ACAP3	46	46	0
MIR6726	0	0	0
PUSL1	41	41	0
CPSF3L	161	161	0
MIR6727	0	0	0
CPTP	29	29	0
TAS1R3	0	0	0
DVL1	13	13	0
MIR6808	0	0	0
MXRA8	0	0	0
AURKAIP1	282	282	0
CCNL2	43	43	0
LOC148413	22	22	0
MRPL20	308	304	4
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	1	1	0
ATAD3C	1	1	0
ATAD3B	50	50	0
ATAD3A	97	97	0
TMEM240	0	0	0
SSU72	215	215	0
C1orf233	4	3	1
MIB2	21	18	3
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	38	38	0
SLC35E2B	7	7	0
CDK11A	10	10	0
SLC35E2	3	3	0
NADK	145	145	0
GNB1	322	322	0
CALML6	0	0	0
TMEM52	3	3	0
CFAP74	0	0	0
GABRD	0	0	0
PRKCZ	0	0	0
FAAP20	52	52	0
SKI	31	28	3
MORN1	21	21	0
LOC100129534	0	0	0
RER1	157	157	0
PEX10	30	30	0
PLCH2	0	0	0
PANK4	52	52	0
HES5	4	4	0
LOC115110	1	2	10
TNFRSF14	4	12	3
LOC100996583	0	0	0
FAM213B	108	108	0
MMEL1	0	0	0
TTC34	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	1	0	1
MIR4251	0	0	0
ARHGEF16	0	0	0
MEGF6	0	0	0
MIR551A	0	0	0
TPRG1L	56	56	0
WRAP73	44	44	0
TP73	1	1	0
TP73-AS1	15	15	0
CCDC27	0	0	0
SMIM1	137	137	0
LRRC47	139	139	0
CEP104	32	32	0
DFFB	21	20	1
C1orf174	89	89	0
LINC01134	1	1	0
LINC01346	0	0	0
LOC284661	0	0	0
AJAP1	7	7	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	23	29	0
KCNAB2	64	64	6
CHD5	6	6	0
RPL22	95	95	0
LOC102724450	0	0	0
RNF207	4	0	4
ICMT	81	81	0
LINC00337	0	0	0
HES3	0	0	0
GPR153	4	4	0
ACOT7	323	208	115
HES2	3	3	0
ESPN	44	42	2
MIR4252	0	0	0
TNFRSF25	2	2	0
PLEKHG5	1	1	0
NOL9	84	84	0
TAS1R1	0	0	0
ZBTB48	22	22	0
KLHL21	45	45	0
PHF13	26	23	3
THAP3	28	28	1
DNAJC11	136	137	0
LOC100505887	0	0	0
CAMTA1	17	17	0
VAMP3	19	19	0
PER3	5	5	0
UTS2	0	0	0
TNFRSF9	0	0	0
PARK7	397	397	0
ERRFI1	0	0	0
LOC102724539	0	0	0
SLC45A1	0	0	0
RERE	41	41	0
LOC102724552	0	0	0
ENO1	1666	1666	0
MIR6728	0	0	0
ENO1-AS1	0	0	0
CA6	0	0	0
SLC2A7	0	0	0
SLC2A5	0	0	0
GPR157	0	0	0
MIR34A	0	0	0
H6PD	44	44	0
SPSB1	2	2	0
LOC100506022	0	0	0
SLC25A33	10	10	0
TMEM201	75	74	1
PIK3CD	20	20	0
PIK3CD-AS1	0	0	0
PIK3CD-AS2	1	1	0
CLSTN1	30	30	0
CTNNBIP1	19	19	0
LZIC	26	26	0
NMNAT1	20	19	1
MIR5697	0	0	0
RBP7	0	0	0
UBE4B	92	92	0
KIF1B	27	27	0
MIR1273D	0	0	0
RNU6-1	0	0	0
RNU6-2	0	0	0
RNU6-7	0	0	0
RNU6-9	0	0	0
RNU6-8	0	0	0
PGD	407	407	0
APITD1-CORT	0	0	0
APITD1	0	0	0
CORT	0	0	0
DFFA	138	138	0
PEX14	46	46	0
CASZ1	6	4	2
C1orf127	0	0	0
TARDBP	98	98	0
MASP2	0	0	0
SRM	233	233	0
EXOSC10	116	116	0
MTOR	115	115	0
MTOR-AS1	0	0	0
ANGPTL7	0	0	0
UBIAD1	39	39	0
PTCHD2	0	0	0
LOC101929181	0	0	0
FBXO2	0	0	0
FBXO44	3	3	0
FBXO6	17	17	0
MAD2L2	54	54	0
DRAXIN	0	0	0
AGTRAP	78	78	0
C1orf167	0	0	0
LOC102724659	1	0	1
MTHFR	97	97	0
CLCN6	25	25	0
NPPA-AS1	0	0	0
NPPA	0	0	0
NPPB	0	0	0
RNU5E-1	11210	11210	0
KIAA2013	51	51	0
PLOD1	127	127	0
MFN2	170	170	0
MIIP	38	38	0
MIR6729	0	0	0
TNFRSF8	1	1	0
MIR7846	0	0	0
TNFRSF1B	24	24	0
MIR4632	0	0	0
VPS13D	52	52	0
SNORA59A	0	0	0
SNORA59B	0	0	0
DHRS3	30	30	0
MIR6730	0	0	0
AADACL4	0	0	0
AADACL3	0	0	0
C1orf158	0	0	0
PRAMEF12	0	0	0
PRAMEF1	0	0	0
PRAMEF11	0	0	0
HNRNPCL1	0	0	0
PRAMEF2	0	0	0
PRAMEF4	0	0	0
PRAMEF10	0	0	0
PRAMEF7	0	0	0
PRAMEF6	0	0	0
LOC101929983	0	0	0
